,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
24004,274,2019-02-25 19:01:39.266,2019-02-25 19:06:13.821,109.0,17th St at Valencia St,37.7633158,-122.4219039,133.0,Valencia St at 22nd St,37.7552126,-122.4209752,4956,Subscriber,1954,Male,No,2019,2,25,19,evening,Sunday,65,4,0
24011,591,2019-02-25 18:55:37.382,2019-02-25 19:05:28.393,150.0,Adeline St at 40th St,37.8312769,-122.2782669,170.0,Telegraph Ave at 58th St,37.8444927,-122.261351,5782,Subscriber,1956,Female,No,2019,2,25,18,evening,Sunday,63,9,0
24042,194,2019-02-25 18:58:10.644,2019-02-25 19:01:25.308,158.0,Shattuck Ave at Telegraph Ave,37.8332786,-122.2634901,173.0,Shattuck Ave at 55th St,37.8403643,-122.2644881,6363,Subscriber,1900,Male,Yes,2019,2,25,18,evening,Sunday,119,3,0
24071,807,2019-02-25 18:44:51.158,2019-02-25 18:58:18.921,22.0,Howard St at Beale St,37.789756,-122.394643,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,5290,Customer,1956,Male,No,2019,2,25,18,evening,Sunday,63,13,0
24093,261,2019-02-25 18:52:22.902,2019-02-25 18:56:44.081,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,2627,Subscriber,1949,Male,No,2019,2,25,18,evening,Sunday,70,4,0
24247,556,2019-02-25 18:31:34.585,2019-02-25 18:40:50.961,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,5825,Subscriber,1954,Male,No,2019,2,25,18,evening,Sunday,65,9,0
24318,388,2019-02-25 18:27:14.628,2019-02-25 18:33:43.123,292.0,Empire St at 1st St,37.3448821,-121.8969655,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,2883,Subscriber,1957,Male,Yes,2019,2,25,18,evening,Sunday,62,6,0
24462,946,2019-02-25 18:05:40.331,2019-02-25 18:21:27.210,129.0,Harrison St at 20th St,37.758862,-122.412544,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,2612,Subscriber,1958,Male,No,2019,2,25,18,evening,Sunday,61,15,0
24516,298,2019-02-25 18:11:42.247,2019-02-25 18:16:40.906,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,3068,Subscriber,1953,Male,No,2019,2,25,18,evening,Sunday,66,4,0
24522,493,2019-02-25 18:07:55.138,2019-02-25 18:16:09.084,243.0,Bancroft Way at College Ave,37.8693603,-122.2543374,245.0,Downtown Berkeley BART,37.870139,-122.268422,2750,Subscriber,1949,Male,No,2019,2,25,18,evening,Sunday,70,8,0
24537,3350,2019-02-25 17:18:35.639,2019-02-25 18:14:25.708,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292,4955,Subscriber,1945,Male,Yes,2019,2,25,17,evening,Sunday,74,55,0
24615,458,2019-02-25 17:59:47.210,2019-02-25 18:07:26.014,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,4970,Subscriber,1956,Male,No,2019,2,25,17,evening,Sunday,63,7,0
24726,1181,2019-02-25 17:39:39.206,2019-02-25 17:59:20.437,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,5925,Subscriber,1957,Male,No,2019,2,25,17,evening,Sunday,62,19,0
24839,571,2019-02-25 17:43:20.797,2019-02-25 17:52:52.612,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,109.0,17th St at Valencia St,37.7633158,-122.4219039,4956,Subscriber,1954,Male,No,2019,2,25,17,evening,Sunday,65,9,0
24950,1422,2019-02-25 17:21:40.371,2019-02-25 17:45:23.208,86.0,Market St at Dolores St,37.7693053,-122.4268256,71.0,Broderick St at Oak St,37.7730627,-122.4390777,5533,Customer,1957,Female,No,2019,2,25,17,evening,Sunday,62,23,0
24971,1437,2019-02-25 17:20:33.911,2019-02-25 17:44:31.513,114.0,Rhode Island St at 17th St,37.7644783,-122.4025701,61.0,Howard St at 8th St,37.7765126,-122.4113061,5377,Subscriber,1957,Male,No,2019,2,25,17,evening,Sunday,62,23,0
24972,1370,2019-02-25 17:21:40.250,2019-02-25 17:44:31.026,86.0,Market St at Dolores St,37.7693053,-122.4268256,71.0,Broderick St at Oak St,37.7730627,-122.4390777,6448,Customer,1957,Female,No,2019,2,25,17,evening,Sunday,62,22,0
25022,588,2019-02-25 17:30:04.620,2019-02-25 17:39:53.487,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,11.0,Davis St at Jackson St,37.79728,-122.398436,1466,Subscriber,1958,Male,No,2019,2,25,17,evening,Sunday,61,9,0
25042,347,2019-02-25 17:33:02.751,2019-02-25 17:38:50.506,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,19.0,Post St at Kearny St,37.788975,-122.403452,2597,Subscriber,1956,Male,Yes,2019,2,25,17,evening,Sunday,63,5,0
25173,548,2019-02-25 17:19:55.337,2019-02-25 17:29:03.339,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,5162,Subscriber,1957,Male,No,2019,2,25,17,evening,Sunday,62,9,0
25336,204,2019-02-25 17:12:26.231,2019-02-25 17:15:50.923,98.0,Valencia St at 16th St,37.765052,-122.4218661,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,4955,Subscriber,1945,Male,Yes,2019,2,25,17,evening,Sunday,74,3,0
25339,601,2019-02-25 17:05:46.627,2019-02-25 17:15:48.254,11.0,Davis St at Jackson St,37.79728,-122.398436,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,6094,Subscriber,1956,Male,No,2019,2,25,17,evening,Sunday,63,10,0
25385,444,2019-02-25 17:05:06.689,2019-02-25 17:12:31.653,71.0,Broderick St at Oak St,37.7730627,-122.4390777,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,3392,Customer,1957,Female,No,2019,2,25,17,evening,Sunday,62,7,0
25387,441,2019-02-25 17:05:07.931,2019-02-25 17:12:29.151,71.0,Broderick St at Oak St,37.7730627,-122.4390777,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,2833,Customer,1957,Female,No,2019,2,25,17,evening,Sunday,62,7,0
25501,814,2019-02-25 16:46:23.332,2019-02-25 16:59:57.494,14.0,Clay St at Battery St,37.795001,-122.39997,81.0,Berry St at 4th St,37.77588,-122.39317,4619,Subscriber,1945,Male,No,2019,2,25,16,afternoon,Sunday,74,13,0
25642,2109,2019-02-25 16:05:46.278,2019-02-25 16:40:56.102,341.0,Fountain Alley at S 2nd St,37.33618830029063,-121.8892765045166,298.0,Oak St at 1st St,37.322124625448566,-121.88109040260316,3806,Subscriber,1957,Male,Yes,2019,2,25,16,afternoon,Sunday,62,35,0
25659,576,2019-02-25 16:26:22.389,2019-02-25 16:35:58.810,14.0,Clay St at Battery St,37.795001,-122.39997,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,6168,Subscriber,1959,Male,No,2019,2,25,16,afternoon,Sunday,60,9,0
25672,281,2019-02-25 16:29:07.887,2019-02-25 16:33:49.120,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,6454,Subscriber,1957,Male,No,2019,2,25,16,afternoon,Sunday,62,4,0
25843,530,2019-02-25 15:56:38.334,2019-02-25 16:05:28.360,100.0,Bryant St at 15th St,37.7671004,-122.410662,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,5048,Subscriber,1957,Male,No,2019,2,25,15,afternoon,Sunday,62,8,0
25870,482,2019-02-25 15:48:38.841,2019-02-25 15:56:41.688,289.0,5th St at Taylor St,37.3510173,-121.8959209,292.0,Empire St at 1st St,37.3448821,-121.8969655,3989,Subscriber,1957,Male,Yes,2019,2,25,15,afternoon,Sunday,62,8,0
25945,631,2019-02-25 15:12:48.173,2019-02-25 15:23:20.076,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,5834,Subscriber,1959,Male,No,2019,2,25,15,afternoon,Sunday,60,10,0
25958,314,2019-02-25 15:10:54.140,2019-02-25 15:16:08.852,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,100.0,Bryant St at 15th St,37.7671004,-122.410662,6499,Subscriber,1957,Male,No,2019,2,25,15,afternoon,Sunday,62,5,0
25971,708,2019-02-25 14:56:37.311,2019-02-25 15:08:25.871,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,5337,Subscriber,1959,Male,No,2019,2,25,14,afternoon,Sunday,60,11,0
25994,435,2019-02-25 14:49:03.323,2019-02-25 14:56:18.935,97.0,14th St at Mission St,37.7682646,-122.4201102,129.0,Harrison St at 20th St,37.758862,-122.412544,3123,Subscriber,1958,Male,No,2019,2,25,14,afternoon,Sunday,61,7,0
26021,448,2019-02-25 14:30:32.321,2019-02-25 14:38:01.004,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,25.0,Howard St at 2nd St,37.787521780456245,-122.39740490913393,6281,Subscriber,1959,Male,No,2019,2,25,14,afternoon,Sunday,60,7,0
26050,1258,2019-02-25 13:59:01.430,2019-02-25 14:19:59.912,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,53.0,Grove St at Divisadero,37.775946,-122.4377775,6352,Customer,1957,Female,No,2019,2,25,13,afternoon,Sunday,62,20,0
26051,1268,2019-02-25 13:58:51.296,2019-02-25 14:19:59.868,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,53.0,Grove St at Divisadero,37.775946,-122.4377775,4944,Customer,1957,Female,No,2019,2,25,13,afternoon,Sunday,62,21,0
26053,303,2019-02-25 14:14:43.084,2019-02-25 14:19:46.748,35.0,Cahill Park,37.32911866814779,-121.90457582473756,276.0,Julian St at The Alameda,37.3322326,-121.9125165,4010,Subscriber,1957,Male,No,2019,2,25,14,afternoon,Sunday,62,5,0
26060,705,2019-02-25 14:05:50.505,2019-02-25 14:17:36.457,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3989,Subscriber,1957,Male,Yes,2019,2,25,14,afternoon,Sunday,62,11,0
26067,988,2019-02-25 13:54:08.613,2019-02-25 14:10:36.738,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,6296,Subscriber,1959,Male,No,2019,2,25,13,afternoon,Sunday,60,16,0
26078,428,2019-02-25 13:59:22.849,2019-02-25 14:06:31.109,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,5356,Subscriber,1957,Male,No,2019,2,25,13,afternoon,Sunday,62,7,0
26111,808,2019-02-25 13:40:15.342,2019-02-25 13:53:44.188,245.0,Downtown Berkeley BART,37.870139,-122.268422,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,565,Subscriber,1949,Male,No,2019,2,25,13,afternoon,Sunday,70,13,0
26124,209,2019-02-25 13:45:46.454,2019-02-25 13:49:15.968,292.0,Empire St at 1st St,37.3448821,-121.8969655,289.0,5th St at Taylor St,37.3510173,-121.8959209,3989,Subscriber,1957,Male,Yes,2019,2,25,13,afternoon,Sunday,62,3,0
26133,410,2019-02-25 13:38:12.067,2019-02-25 13:45:02.207,173.0,Shattuck Ave at 55th St,37.8403643,-122.2644881,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574004,3311,Subscriber,1900,Male,Yes,2019,2,25,13,afternoon,Sunday,119,6,0
26167,593,2019-02-25 13:25:41.623,2019-02-25 13:35:35.617,129.0,Harrison St at 20th St,37.758862,-122.412544,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,3455,Subscriber,1958,Male,No,2019,2,25,13,afternoon,Sunday,61,9,0
26171,358,2019-02-25 13:28:41.439,2019-02-25 13:34:39.969,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,2429,Subscriber,1947,Male,No,2019,2,25,13,afternoon,Sunday,72,5,0
26184,1266,2019-02-25 13:08:35.437,2019-02-25 13:29:41.986,16.0,Steuart St at Market St,37.79413,-122.39443,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,2486,Subscriber,1952,Male,No,2019,2,25,13,afternoon,Sunday,67,21,0
26189,119,2019-02-25 13:26:27.313,2019-02-25 13:28:26.834,100.0,Bryant St at 15th St,37.7671004,-122.410662,101.0,15th St at Potrero Ave,37.76707850458367,-122.40735858678818,5727,Subscriber,1951,Male,No,2019,2,25,13,afternoon,Sunday,68,1,0
26247,579,2019-02-25 13:02:06.503,2019-02-25 13:11:46.094,218.0,DeFremery Park,37.8123315,-122.2851712,186.0,Lakeside Dr at 14th St,37.8013189,-122.2626418,6393,Subscriber,1949,Male,Yes,2019,2,25,13,afternoon,Sunday,70,9,0
26253,672,2019-02-25 12:59:17.856,2019-02-25 13:10:30.090,267.0,Derby St at College Ave,37.8618037,-122.2535687,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,3436,Subscriber,1957,Male,No,2019,2,25,12,afternoon,Sunday,62,11,0
26255,851,2019-02-25 12:55:57.400,2019-02-25 13:10:08.985,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,61.0,Howard St at 8th St,37.7765126,-122.4113061,5380,Subscriber,1957,Male,No,2019,2,25,12,afternoon,Sunday,62,14,0
26317,459,2019-02-25 12:48:59.709,2019-02-25 12:56:39.387,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,4983,Subscriber,1950,Male,No,2019,2,25,12,afternoon,Sunday,69,7,0
26334,819,2019-02-25 12:40:41.512,2019-02-25 12:54:21.153,46.0,San Antonio Park,37.79013985185364,-122.24237322807312,194.0,Lakeshore Ave at Trestle Glen Rd,37.8110807,-122.2432677,2182,Subscriber,1958,Male,Yes,2019,2,25,12,afternoon,Sunday,61,13,0
26344,534,2019-02-25 12:43:50.225,2019-02-25 12:52:45.128,26.0,1st St at Folsom St,37.78729,-122.39438,61.0,Howard St at 8th St,37.7765126,-122.4113061,5948,Subscriber,1933,Female,Yes,2019,2,25,12,afternoon,Sunday,86,8,0
26354,912,2019-02-25 12:34:49.303,2019-02-25 12:50:01.782,81.0,Berry St at 4th St,37.77588,-122.39317,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,3020,Subscriber,1947,Male,No,2019,2,25,12,afternoon,Sunday,72,15,0
26392,282,2019-02-25 12:37:20.649,2019-02-25 12:42:03.618,294.0,Pierce Ave at Market St,37.327581,-121.884559,318.0,San Carlos St at Market St,37.330698,-121.888979,3892,Subscriber,1957,Male,Yes,2019,2,25,12,afternoon,Sunday,62,4,0
26426,1356,2019-02-25 12:09:50.699,2019-02-25 12:32:27.634,119.0,18th St at Noe St,37.7610471,-122.4326417,126.0,Esprit Park,37.7616343,-122.3906477,2976,Subscriber,1958,Male,No,2019,2,25,12,afternoon,Sunday,61,22,0
26427,16602,2019-02-25 07:55:43.069,2019-02-25 12:32:25.937,121.0,Mission Playground,37.7592103,-122.4213392,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,2857,Subscriber,1954,Male,No,2019,2,25,7,morning,Sunday,65,276,4
26436,176,2019-02-25 12:26:17.427,2019-02-25 12:29:13.993,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,266.0,Parker St at Fulton St,37.8624644,-122.2647911,4542,Subscriber,1954,Male,No,2019,2,25,12,afternoon,Sunday,65,2,0
26459,1365,2019-02-25 12:02:16.023,2019-02-25 12:25:01.747,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,4614,Customer,1957,Female,No,2019,2,25,12,afternoon,Sunday,62,22,0
26460,1363,2019-02-25 12:02:15.002,2019-02-25 12:24:58.429,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,6564,Customer,1957,Female,No,2019,2,25,12,afternoon,Sunday,62,22,0
26488,334,2019-02-25 12:13:25.330,2019-02-25 12:18:59.434,71.0,Broderick St at Oak St,37.7730627,-122.4390777,84.0,Duboce Park,37.7692005,-122.4338119,3361,Subscriber,1931,Male,No,2019,2,25,12,afternoon,Sunday,88,5,0
26516,996,2019-02-25 11:56:36.781,2019-02-25 12:13:12.840,310.0,San Fernando St at 4th St,37.335885,-121.88566,294.0,Pierce Ave at Market St,37.327581,-121.884559,3892,Subscriber,1957,Male,Yes,2019,2,25,11,morning,Sunday,62,16,0
26520,177,2019-02-25 12:09:54.770,2019-02-25 12:12:52.610,266.0,Parker St at Fulton St,37.8624644,-122.2647911,274.0,Oregon St at Adeline St,37.8575672,-122.2675583,5700,Subscriber,1954,Male,No,2019,2,25,12,afternoon,Sunday,65,2,0
26526,447,2019-02-25 12:04:58.130,2019-02-25 12:12:26.068,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,177.0,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002,1160,Subscriber,1951,Male,No,2019,2,25,12,afternoon,Sunday,68,7,0
26535,119,2019-02-25 12:08:38.311,2019-02-25 12:10:37.660,71.0,Broderick St at Oak St,37.7730627,-122.4390777,53.0,Grove St at Divisadero,37.775946,-122.4377775,6475,Subscriber,1931,Male,No,2019,2,25,12,afternoon,Sunday,88,1,0
26547,1092,2019-02-25 11:50:00.778,2019-02-25 12:08:12.795,265.0,Ninth St at Parker St,37.8588682,-122.2912095,246.0,Berkeley Civic Center,37.8690599,-122.270556,3239,Customer,1952,Female,No,2019,2,25,11,morning,Sunday,67,18,0
26555,1352,2019-02-25 11:43:30.489,2019-02-25 12:06:03.168,162.0,Franklin St at 9th St,37.8005161,-122.2720799,188.0,Dover St at 57th St,37.8426295,-122.267738,4917,Subscriber,1953,Male,Yes,2019,2,25,11,morning,Sunday,66,22,0
26568,135,2019-02-25 12:02:18.360,2019-02-25 12:04:34.272,71.0,Broderick St at Oak St,37.7730627,-122.4390777,53.0,Grove St at Divisadero,37.775946,-122.4377775,6257,Subscriber,1931,Male,No,2019,2,25,12,afternoon,Sunday,88,2,0
26604,294,2019-02-25 11:52:12.537,2019-02-25 11:57:06.985,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,53.0,Grove St at Divisadero,37.775946,-122.4377775,5814,Subscriber,1931,Male,No,2019,2,25,11,morning,Sunday,88,4,0
26621,162,2019-02-25 11:52:24.076,2019-02-25 11:55:07.042,268.0,Ellsworth St at Russell St,37.85749021457153,-122.26157784461977,249.0,Russell St at College Ave,37.8584732,-122.2532529,5746,Subscriber,1958,Male,No,2019,2,25,11,morning,Sunday,61,2,0
26640,283,2019-02-25 11:46:54.875,2019-02-25 11:51:38.662,99.0,Folsom St at 15th St,37.7670373,-122.4154425,129.0,Harrison St at 20th St,37.758862,-122.412544,3455,Subscriber,1958,Male,No,2019,2,25,11,morning,Sunday,61,4,0
26641,78,2019-02-25 11:50:14.777,2019-02-25 11:51:33.555,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,4361,Subscriber,1931,Male,No,2019,2,25,11,morning,Sunday,88,1,0
26657,516,2019-02-25 11:39:43.238,2019-02-25 11:48:19.360,370.0,Jones St at Post St,37.7873267660624,-122.41327822208405,363.0,Salesforce Transit Center (Natoma St at 2nd St),37.78749210438603,-122.3982846736908,5097,Subscriber,1956,Male,Yes,2019,2,25,11,morning,Sunday,63,8,0
26663,530,2019-02-25 11:38:43.429,2019-02-25 11:47:34.112,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,218.0,DeFremery Park,37.8123315,-122.2851712,6393,Subscriber,1949,Male,Yes,2019,2,25,11,morning,Sunday,70,8,0
26667,1093,2019-02-25 11:27:41.567,2019-02-25 11:45:55.541,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,4614,Customer,1957,Female,No,2019,2,25,11,morning,Sunday,62,18,0
26673,219,2019-02-25 11:41:03.732,2019-02-25 11:44:42.938,97.0,14th St at Mission St,37.7682646,-122.4201102,99.0,Folsom St at 15th St,37.7670373,-122.4154425,2047,Subscriber,1958,Male,No,2019,2,25,11,morning,Sunday,61,3,0
26677,989,2019-02-25 11:27:30.359,2019-02-25 11:43:59.401,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,4977,Customer,1957,Female,No,2019,2,25,11,morning,Sunday,62,16,0
26685,110,2019-02-25 11:40:27.348,2019-02-25 11:42:17.782,85.0,Church St at Duboce Ave,37.7700831,-122.4291557,73.0,Pierce St at Haight St,37.7717933,-122.4337079,6208,Subscriber,1931,Male,No,2019,2,25,11,morning,Sunday,88,1,0
26687,473,2019-02-25 11:34:01.102,2019-02-25 11:41:54.267,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.258764,248.0,Telegraph Ave at Ashby Ave,37.8559558,-122.2597949,6189,Subscriber,1957,Female,No,2019,2,25,11,morning,Sunday,62,7,0
26690,647,2019-02-25 11:30:48.694,2019-02-25 11:41:36.550,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,6547,Subscriber,1955,Male,Yes,2019,2,25,11,morning,Sunday,64,10,0
26694,270,2019-02-25 11:36:21.437,2019-02-25 11:40:51.511,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,4639,Subscriber,1957,Male,No,2019,2,25,11,morning,Sunday,62,4,0
26696,1107,2019-02-25 11:21:55.415,2019-02-25 11:40:22.839,378.0,Empire St at 7th St,37.34774456553247,-121.89079999923706,310.0,San Fernando St at 4th St,37.335885,-121.88566,3892,Subscriber,1957,Male,Yes,2019,2,25,11,morning,Sunday,62,18,0
26715,1583,2019-02-25 11:10:13.375,2019-02-25 11:36:37.238,381.0,20th St at Dolores St,37.75823842417928,-122.4260938167572,72.0,Page St at Scott St,37.772406,-122.4356498,5387,Subscriber,1951,Male,No,2019,2,25,11,morning,Sunday,68,26,0
