,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,year,month,days,boarding_hour,period_of_day,day_of_week,age,travelTime_minutes,travelTime_hours
131410,783,2019-02-09 12:49:21.931,2019-02-09 13:02:25.513,375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,88.0,11th St at Bryant St,37.7700298,-122.4117258,5489,Subscriber,1959,Male,No,2019,2,9,12,afternoon,Friday,60,13,0
131520,1067,2019-02-09 12:00:11.423,2019-02-09 12:17:59.242,275.0,Julian St at 6th St,37.3429973,-121.8888891,289.0,5th St at Taylor St,37.3510173,-121.8959209,3796,Subscriber,1957,Male,Yes,2019,2,9,12,afternoon,Friday,62,17,0
131535,419,2019-02-09 12:07:11.163,2019-02-09 12:14:10.528,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,77.0,11th St at Natoma St,37.7735069,-122.4160402,4799,Subscriber,1952,Female,No,2019,2,9,12,afternoon,Friday,67,6,0
131548,511,2019-02-09 12:01:27.778,2019-02-09 12:09:59.643,121.0,Mission Playground,37.7592103,-122.4213392,113.0,Franklin Square,37.764555,-122.410345,4756,Customer,1954,Male,No,2019,2,9,12,afternoon,Friday,65,8,0
131549,1092,2019-02-09 11:51:18.417,2019-02-09 12:09:30.660,61.0,Howard St at 8th St,37.7765126,-122.4113061,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,5520,Subscriber,1957,Male,No,2019,2,9,11,morning,Friday,62,18,0
131588,448,2019-02-09 11:52:01.748,2019-02-09 11:59:30.174,50.0,2nd St at Townsend St,37.780526,-122.390288,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759915,5532,Subscriber,1959,Male,No,2019,2,9,11,morning,Friday,60,7,0
131591,514,2019-02-09 11:50:22.640,2019-02-09 11:58:57.228,134.0,Valencia St at 24th St,37.7524278,-122.4206278,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,4799,Subscriber,1952,Female,No,2019,2,9,11,morning,Friday,67,8,0
131626,1278,2019-02-09 11:27:09.766,2019-02-09 11:48:28.551,289.0,5th St at Taylor St,37.3510173,-121.8959209,275.0,Julian St at 6th St,37.3429973,-121.8888891,3796,Subscriber,1957,Male,Yes,2019,2,9,11,morning,Friday,62,21,0
131668,415,2019-02-09 11:19:31.216,2019-02-09 11:26:26.530,200.0,2nd Ave at E 18th St,37.8002135669698,-122.25381016731262,193.0,Grand Ave at Santa Clara Ave,37.8127441,-122.2472152,4524,Subscriber,1958,Male,No,2019,2,9,11,morning,Friday,61,6,0
131756,660,2019-02-09 10:54:59.032,2019-02-09 11:05:59.909,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,50.0,2nd St at Townsend St,37.780526,-122.390288,5532,Subscriber,1959,Male,No,2019,2,9,10,morning,Friday,60,11,0
131768,339,2019-02-09 10:57:39.870,2019-02-09 11:03:19.546,113.0,Franklin Square,37.764555,-122.410345,109.0,17th St at Valencia St,37.7633158,-122.4219039,3676,Customer,1954,Male,No,2019,2,9,10,morning,Friday,65,5,0
131769,682,2019-02-09 10:51:46.538,2019-02-09 11:03:08.656,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.395282,5014,Subscriber,1959,Male,No,2019,2,9,10,morning,Friday,60,11,0
131834,1356,2019-02-09 10:30:17.344,2019-02-09 10:52:54.297,58.0,Market St at 10th St,37.776619,-122.417385,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,5571,Subscriber,1959,Male,No,2019,2,9,10,morning,Friday,60,22,0
131840,362,2019-02-09 10:44:50.179,2019-02-09 10:50:52.908,154.0,Doyle St at 59th St,37.8419238,-122.2880451,154.0,Doyle St at 59th St,37.8419238,-122.2880451,5241,Subscriber,1957,Male,No,2019,2,9,10,morning,Friday,62,6,0
131926,511,2019-02-09 10:21:29.524,2019-02-09 10:30:00.543,87.0,Folsom St at 13th St,37.769757,-122.415674,74.0,Laguna St at Hayes St,37.776434819204745,-122.42624402046204,5173,Subscriber,1959,Male,Yes,2019,2,9,10,morning,Friday,60,8,0
132005,355,2019-02-09 10:02:50.365,2019-02-09 10:08:46.256,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,163.0,Lake Merritt BART Station,37.7973195,-122.2653199,778,Subscriber,1954,Male,Yes,2019,2,9,10,morning,Friday,65,5,0
132013,315,2019-02-09 09:59:07.784,2019-02-09 10:04:23.093,86.0,Market St at Dolores St,37.7693053,-122.4268256,223.0,16th St Mission BART Station 2,37.7647652154977,-122.42009103298186,4422,Subscriber,1957,Male,No,2019,2,9,9,morning,Friday,62,5,0
132044,822,2019-02-09 09:43:13.041,2019-02-09 09:56:55.286,77.0,11th St at Natoma St,37.7735069,-122.4160402,144.0,Precita Park,37.7472996,-122.4114029,5023,Subscriber,1952,Female,No,2019,2,9,9,morning,Friday,67,13,0
132103,874,2019-02-09 09:30:35.954,2019-02-09 09:45:10.361,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,123.0,Folsom St at 19th St,37.7605936,-122.4148171,4976,Subscriber,1959,Female,No,2019,2,9,9,morning,Friday,60,14,0
132171,286,2019-02-09 09:21:46.187,2019-02-09 09:26:32.282,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4800,Subscriber,1956,Male,Yes,2019,2,9,9,morning,Friday,63,4,0
132206,2645,2019-02-09 08:30:58.217,2019-02-09 09:15:03.960,360.0,Newhall St at 3rd St,37.73857187126725,-122.3896177858114,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,4800,Subscriber,1947,Male,Yes,2019,2,9,8,morning,Friday,72,44,0
132215,435,2019-02-09 09:05:15.855,2019-02-09 09:12:30.946,81.0,Berry St at 4th St,37.77588,-122.39317,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,5520,Subscriber,1957,Male,Yes,2019,2,9,9,morning,Friday,62,7,0
132222,836,2019-02-09 08:55:23.065,2019-02-09 09:09:19.653,181.0,Grand Ave at Webster St,37.8113768,-122.2651925,200.0,2nd Ave at E 18th St,37.8002135669698,-122.25381016731262,194,Subscriber,1959,Male,No,2019,2,9,8,morning,Friday,60,13,0
132246,397,2019-02-09 08:53:29.764,2019-02-09 09:00:06.862,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,4600,Subscriber,1956,Male,Yes,2019,2,9,8,morning,Friday,63,6,0
132268,608,2019-02-09 08:43:31.783,2019-02-09 08:53:40.721,163.0,Lake Merritt BART Station,37.7973195,-122.2653199,203.0,Webster St at 2nd St,37.795194764385954,-122.27396965026855,778,Subscriber,1954,Male,Yes,2019,2,9,8,morning,Friday,65,10,0
132331,1000,2019-02-09 08:04:09.379,2019-02-09 08:20:50.342,195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,195.0,Bay Pl at Vernon St,37.81231409135146,-122.26077854633331,1610,Customer,1956,Male,No,2019,2,9,8,morning,Friday,63,16,0
132379,436,2019-02-09 07:34:31.092,2019-02-09 07:41:47.111,292.0,Empire St at 1st St,37.3448821,-121.8969655,289.0,5th St at Taylor St,37.3510173,-121.8959209,3796,Subscriber,1957,Male,Yes,2019,2,9,7,morning,Friday,62,7,0
132392,2672,2019-02-09 06:26:12.386,2019-02-09 07:10:44.796,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,2612,Subscriber,1958,Male,No,2019,2,9,6,morning,Friday,61,44,0
132400,885,2019-02-09 06:48:59.395,2019-02-09 07:03:44.603,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,3651,Subscriber,1959,Male,No,2019,2,9,6,morning,Friday,60,14,0
132412,1392,2019-02-09 06:20:49.461,2019-02-09 06:44:02.363,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,3651,Subscriber,1959,Male,No,2019,2,9,6,morning,Friday,60,23,0
132419,656,2019-02-09 06:18:27.314,2019-02-09 06:29:24.142,22.0,Howard St at Beale St,37.789756,-122.394643,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,1886,Subscriber,1954,Male,No,2019,2,9,6,morning,Friday,65,10,0
132420,1192,2019-02-09 06:07:37.391,2019-02-09 06:27:29.858,64.0,5th St at Brannan St,37.7767539,-122.3990176,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710836,5481,Subscriber,1950,Male,No,2019,2,9,6,morning,Friday,69,19,0
132425,1683,2019-02-09 05:49:44.901,2019-02-09 06:17:47.984,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,3651,Subscriber,1959,Male,No,2019,2,9,5,morning,Friday,60,28,0
132430,299,2019-02-09 05:48:30.453,2019-02-09 05:53:29.860,289.0,5th St at Taylor St,37.3510173,-121.8959209,292.0,Empire St at 1st St,37.3448821,-121.8969655,3796,Subscriber,1957,Male,Yes,2019,2,9,5,morning,Friday,62,4,0
132522,261,2019-02-09 01:11:32.707,2019-02-09 01:15:54.470,73.0,Pierce St at Haight St,37.7717933,-122.4337079,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,5424,Subscriber,1959,Male,No,2019,2,9,1,night,Friday,60,4,0
171222,399,2019-02-03 23:31:30.808,2019-02-03 23:38:10.083,108.0,16th St Mission BART,37.76471008581914,-122.41995692253111,86.0,Market St at Dolores St,37.7693053,-122.4268256,4986,Subscriber,1957,Male,No,2019,2,3,23,night,Saturday,62,6,0
171446,85,2019-02-03 20:39:45.762,2019-02-03 20:41:10.852,112.0,Harrison St at 17th St,37.7638471,-122.4130036,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,1910,Subscriber,1949,Male,No,2019,2,3,20,evening,Saturday,70,1,0
171472,101,2019-02-03 20:31:14.847,2019-02-03 20:32:55.913,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,112.0,Harrison St at 17th St,37.7638471,-122.4130036,1910,Subscriber,1949,Male,No,2019,2,3,20,evening,Saturday,70,1,0
171478,129,2019-02-03 20:29:15.089,2019-02-03 20:31:24.924,160.0,West Oakland BART Station,37.8053183,-122.2948365,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,5516,Subscriber,1957,Male,No,2019,2,3,20,evening,Saturday,62,2,0
171516,605,2019-02-03 20:08:27.395,2019-02-03 20:18:32.452,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,289.0,5th St at Taylor St,37.3510173,-121.8959209,4051,Subscriber,1957,Male,Yes,2019,2,3,20,evening,Saturday,62,10,0
171622,401,2019-02-03 19:43:02.031,2019-02-03 19:49:43.696,292.0,Empire St at 1st St,37.3448821,-121.8969655,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,4051,Subscriber,1957,Male,Yes,2019,2,3,19,evening,Saturday,62,6,0
171649,289,2019-02-03 19:37:08.664,2019-02-03 19:41:58.218,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,58.0,Market St at 10th St,37.776619,-122.417385,5566,Subscriber,1954,Male,No,2019,2,3,19,evening,Saturday,65,4,0
171676,780,2019-02-03 19:22:14.673,2019-02-03 19:35:15.288,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,109.0,17th St at Valencia St,37.7633158,-122.4219039,45,Subscriber,1949,Male,No,2019,2,3,19,evening,Saturday,70,13,0
171690,734,2019-02-03 19:19:39.518,2019-02-03 19:31:53.756,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,183.0,Telegraph Ave at 19th St,37.8087021,-122.2699271,3561,Subscriber,1956,Male,No,2019,2,3,19,evening,Saturday,63,12,0
171757,94,2019-02-03 19:12:06.607,2019-02-03 19:13:40.671,173.0,Shattuck Ave at 55th St,37.8403643,-122.2644881,174.0,Shattuck Ave at 51st St,37.8368013,-122.2640037,4539,Subscriber,1900,Male,Yes,2019,2,3,19,evening,Saturday,119,1,0
171853,376,2019-02-03 18:32:16.182,2019-02-03 18:38:32.676,61.0,Howard St at 8th St,37.7765126,-122.4113061,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,4574,Subscriber,1957,Male,No,2019,2,3,18,evening,Saturday,62,6,0
171892,1350,2019-02-03 18:05:44.712,2019-02-03 18:28:14.769,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553954,377.0,Fell St at Stanyan St,37.771916882623145,-122.45370447635652,5322,Subscriber,1952,Other,Yes,2019,2,3,18,evening,Saturday,67,22,0
171935,571,2019-02-03 18:06:37.460,2019-02-03 18:16:08.490,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.4084448814392,61.0,Howard St at 8th St,37.7765126,-122.4113061,4574,Subscriber,1957,Male,No,2019,2,3,18,evening,Saturday,62,9,0
171951,841,2019-02-03 17:53:12.816,2019-02-03 18:07:14.068,16.0,Steuart St at Market St,37.79413,-122.39443,42.0,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823,5532,Subscriber,1959,Male,Yes,2019,2,3,17,evening,Saturday,60,14,0
171978,232,2019-02-03 17:57:54.149,2019-02-03 18:01:46.396,58.0,Market St at 10th St,37.776619,-122.417385,34.0,Father Alfred E Boeddeker Park,37.7839879,-122.412408,5566,Subscriber,1954,Male,No,2019,2,3,17,evening,Saturday,65,3,0
171996,1368,2019-02-03 17:33:54.607,2019-02-03 17:56:42.949,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,4988,Subscriber,1900,Male,No,2019,2,3,17,evening,Saturday,119,22,0
172017,953,2019-02-03 17:35:55.925,2019-02-03 17:51:49.803,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,10.0,Washington St at Kearny St,37.79539293725452,-122.4047702550888,5018,Subscriber,1959,Male,No,2019,2,3,17,evening,Saturday,60,15,0
172033,5019,2019-02-03 16:24:05.188,2019-02-03 17:47:44.948,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,29.0,O'Farrell St at Divisadero St,37.7824046019341,-122.43944585323337,4326,Subscriber,1957,Male,No,2019,2,3,16,afternoon,Saturday,62,83,1
172055,521,2019-02-03 17:34:43.055,2019-02-03 17:43:24.254,99.0,Folsom St at 15th St,37.7670373,-122.4154425,106.0,Sanchez St at 17th St,37.7632417,-122.4306746,5423,Subscriber,1954,Female,No,2019,2,3,17,evening,Saturday,65,8,0
172057,459,2019-02-03 17:35:24.084,2019-02-03 17:43:03.460,99.0,Folsom St at 15th St,37.7670373,-122.4154425,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,5376,Subscriber,1945,Male,Yes,2019,2,3,17,evening,Saturday,74,7,0
172061,484,2019-02-03 17:33:18.902,2019-02-03 17:41:23.342,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,318.0,San Carlos St at Market St,37.330698,-121.888979,4052,Subscriber,1957,Male,Yes,2019,2,3,17,evening,Saturday,62,8,0
172091,332,2019-02-03 17:27:00.372,2019-02-03 17:32:32.979,194.0,Lakeshore Ave at Trestle Glen Rd,37.8110807,-122.2432677,200.0,2nd Ave at E 18th St,37.8002135669698,-122.25381016731262,4496,Customer,1958,Male,No,2019,2,3,17,evening,Saturday,61,5,0
172098,1652,2019-02-03 17:01:18.374,2019-02-03 17:28:50.443,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.7766392,-122.3955263,360.0,Newhall St at 3rd St,37.73857187126725,-122.3896177858114,5243,Subscriber,1947,Male,Yes,2019,2,3,17,evening,Saturday,72,27,0
172099,267,2019-02-03 17:23:09.229,2019-02-03 17:27:36.441,371.0,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949371,6.0,The Embarcadero at Sansome St,37.80477,-122.403234,4744,Subscriber,1952,Male,No,2019,2,3,17,evening,Saturday,67,4,0
172210,988,2019-02-03 16:44:22.436,2019-02-03 17:00:50.603,289.0,5th St at Taylor St,37.3510173,-121.8959209,289.0,5th St at Taylor St,37.3510173,-121.8959209,3928,Subscriber,1957,Male,Yes,2019,2,3,16,afternoon,Saturday,62,16,0
172221,454,2019-02-03 16:50:56.235,2019-02-03 16:58:30.507,109.0,17th St at Valencia St,37.7633158,-122.4219039,99.0,Folsom St at 15th St,37.7670373,-122.4154425,5376,Subscriber,1945,Male,Yes,2019,2,3,16,afternoon,Saturday,74,7,0
172267,209,2019-02-03 16:45:34.318,2019-02-03 16:49:03.930,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,1722,Subscriber,1952,Female,No,2019,2,3,16,afternoon,Saturday,67,3,0
172268,165,2019-02-03 16:46:13.587,2019-02-03 16:48:58.716,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,1060,Subscriber,1954,Male,No,2019,2,3,16,afternoon,Saturday,65,2,0
172289,744,2019-02-03 16:31:43.863,2019-02-03 16:44:08.521,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,116.0,Mississippi St at 17th St,37.7648022,-122.3947713,4831,Subscriber,1949,Male,No,2019,2,3,16,afternoon,Saturday,70,12,0
172334,146,2019-02-03 16:30:50.078,2019-02-03 16:33:16.133,33.0,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,4979,Subscriber,1957,Male,No,2019,2,3,16,afternoon,Saturday,62,2,0
172416,492,2019-02-03 16:03:43.607,2019-02-03 16:11:56.562,183.0,Telegraph Ave at 19th St,37.8087021,-122.2699271,197.0,El Embarcadero at Grand Ave,37.8088479,-122.2496799,3561,Subscriber,1956,Male,No,2019,2,3,16,afternoon,Saturday,63,8,0
172433,384,2019-02-03 16:01:30.307,2019-02-03 16:07:54.376,160.0,West Oakland BART Station,37.8053183,-122.2948365,160.0,West Oakland BART Station,37.8053183,-122.2948365,3436,Subscriber,1959,Male,Yes,2019,2,3,16,afternoon,Saturday,60,6,0
172461,333,2019-02-03 15:55:45.200,2019-02-03 16:01:18.645,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,109.0,17th St at Valencia St,37.7633158,-122.4219039,844,Subscriber,1945,Male,Yes,2019,2,3,15,afternoon,Saturday,74,5,0
172493,467,2019-02-03 15:46:28.471,2019-02-03 15:54:16.047,182.0,19th Street BART Station,37.8090126,-122.2682473,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,1722,Subscriber,1952,Female,No,2019,2,3,15,afternoon,Saturday,67,7,0
172494,454,2019-02-03 15:46:35.010,2019-02-03 15:54:09.304,182.0,19th Street BART Station,37.8090126,-122.2682473,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,750,Subscriber,1954,Male,No,2019,2,3,15,afternoon,Saturday,65,7,0
172497,130,2019-02-03 15:51:40.559,2019-02-03 15:53:50.667,41.0,Golden Gate Ave at Polk St,37.78127,-122.41874,33.0,Golden Gate Ave at Hyde St,37.7816495,-122.4154077,2915,Subscriber,1957,Male,No,2019,2,3,15,afternoon,Saturday,62,2,0
172553,1468,2019-02-03 15:17:41.358,2019-02-03 15:42:09.606,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,16.0,Steuart St at Market St,37.79413,-122.39443,5222,Subscriber,1952,Other,Yes,2019,2,3,15,afternoon,Saturday,67,24,0
172556,860,2019-02-03 15:26:44.499,2019-02-03 15:41:05.069,350.0,8th St at Brannan St,37.771431362921085,-122.40578681230544,95.0,Sanchez St at 15th St,37.7662185,-122.4310597,4377,Subscriber,1954,Male,No,2019,2,3,15,afternoon,Saturday,65,14,0
172601,837,2019-02-03 15:15:21.161,2019-02-03 15:29:18.171,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086,93.0,4th St at Mission Bay Blvd S,37.7704074,-122.3911984,4372,Subscriber,1959,Male,No,2019,2,3,15,afternoon,Saturday,60,13,0
172764,1789,2019-02-03 14:28:02.491,2019-02-03 14:57:51.942,271.0,San Pablo Park,37.85578332030199,-122.28312671184538,271.0,San Pablo Park,37.85578332030199,-122.28312671184538,3580,Customer,1945,Male,No,2019,2,3,14,afternoon,Saturday,74,29,0
172799,170,2019-02-03 14:47:47.969,2019-02-03 14:50:38.085,166.0,College Ave at Alcatraz Ave,37.8513755,-122.2525233,171.0,Rockridge BART Station,37.84427875399067,-122.251900434494,4864,Subscriber,1959,Male,No,2019,2,3,14,afternoon,Saturday,60,2,0
172804,469,2019-02-03 14:41:46.447,2019-02-03 14:49:36.357,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315276,3309,Subscriber,1949,Male,No,2019,2,3,14,afternoon,Saturday,70,7,0
172834,152,2019-02-03 14:40:50.303,2019-02-03 14:43:22.823,230.0,14th St at Mandela Pkwy,37.8107432,-122.2914153,160.0,West Oakland BART Station,37.8053183,-122.2948365,2716,Subscriber,1957,Male,No,2019,2,3,14,afternoon,Saturday,62,2,0
172835,439,2019-02-03 14:35:49.608,2019-02-03 14:43:08.640,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,92.0,Mission Bay Kids Park,37.772300631747626,-122.3930275440216,5401,Subscriber,1957,Male,Yes,2019,2,3,14,afternoon,Saturday,62,7,0
172845,473,2019-02-03 14:33:05.668,2019-02-03 14:40:59.208,273.0,Fulton St at Ashby Ave,37.85557366182879,-122.2635653614998,246.0,Berkeley Civic Center,37.8690599,-122.270556,5111,Subscriber,1958,Male,No,2019,2,3,14,afternoon,Saturday,61,7,0
172889,721,2019-02-03 14:19:13.310,2019-02-03 14:31:14.742,157.0,65th St at Hollis St,37.8467842,-122.2913761,166.0,College Ave at Alcatraz Ave,37.8513755,-122.2525233,4864,Subscriber,1959,Male,No,2019,2,3,14,afternoon,Saturday,60,12,0
172907,737,2019-02-03 14:15:04.489,2019-02-03 14:27:21.580,310.0,San Fernando St at 4th St,37.335885,-121.88566,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,4052,Subscriber,1957,Male,Yes,2019,2,3,14,afternoon,Saturday,62,12,0
172948,592,2019-02-03 14:04:44.834,2019-02-03 14:14:37.393,147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,131.0,22nd St at Dolores St,37.75500026037814,-122.42572769522668,1228,Subscriber,1958,Male,No,2019,2,3,14,afternoon,Saturday,61,9,0
172987,308,2019-02-03 13:59:27.658,2019-02-03 14:04:35.792,372.0,Madison St at 17th St,37.8040367840236,-122.26240932941435,178.0,Broadway at 30th St,37.8193814,-122.2619284,5361,Subscriber,1949,Male,Yes,2019,2,3,13,afternoon,Saturday,70,5,0
173050,1097,2019-02-03 13:28:34.470,2019-02-03 13:46:51.919,292.0,Empire St at 1st St,37.3448821,-121.8969655,310.0,San Fernando St at 4th St,37.335885,-121.88566,4013,Subscriber,1957,Male,Yes,2019,2,3,13,afternoon,Saturday,62,18,0
173064,607,2019-02-03 13:31:53.136,2019-02-03 13:42:00.209,178.0,Broadway at 30th St,37.8193814,-122.2619284,196.0,Grand Ave at Perkins St,37.80889393398715,-122.25646018981932,5123,Subscriber,1956,Female,Yes,2019,2,3,13,afternoon,Saturday,63,10,0
173071,606,2019-02-03 13:30:02.563,2019-02-03 13:40:08.974,297.0,Locust St at Grant St,37.3229796,-121.8879312,311.0,Paseo De San Antonio at 2nd St,37.333798,-121.886943,2006,Subscriber,1950,Male,Yes,2019,2,3,13,afternoon,Saturday,69,10,0
173104,234,2019-02-03 13:27:11.850,2019-02-03 13:31:06.714,73.0,Pierce St at Haight St,37.7717933,-122.4337079,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,4835,Subscriber,1959,Male,No,2019,2,3,13,afternoon,Saturday,60,3,0
173140,2730,2019-02-03 12:38:18.254,2019-02-03 13:23:48.676,304.0,Jackson St at 5th St,37.3487586867448,-121.89479783177376,292.0,Empire St at 1st St,37.3448821,-121.8969655,4013,Subscriber,1957,Male,Yes,2019,2,3,12,afternoon,Saturday,62,45,0
173220,289,2019-02-03 12:51:19.258,2019-02-03 12:56:08.715,177.0,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002,178.0,Broadway at 30th St,37.8193814,-122.2619284,4869,Subscriber,1956,Female,Yes,2019,2,3,12,afternoon,Saturday,63,4,0
173224,2170,2019-02-03 12:17:35.236,2019-02-03 12:53:45.326,375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,375.0,Grove St at Masonic Ave,37.77483629413345,-122.44654566049576,1252,Customer,1952,Female,No,2019,2,3,12,afternoon,Saturday,67,36,0
173302,285,2019-02-03 12:17:54.585,2019-02-03 12:22:39.984,368.0,Myrtle St at Polk St,37.78543382786823,-122.41962164640428,58.0,Market St at 10th St,37.776619,-122.417385,4445,Subscriber,1954,Male,No,2019,2,3,12,afternoon,Saturday,65,4,0
173319,713,2019-02-03 12:02:39.181,2019-02-03 12:14:32.917,241.0,Ashby BART Station,37.8524766,-122.2702132,266.0,Parker St at Fulton St,37.8624644,-122.2647911,978,Subscriber,1954,Male,No,2019,2,3,12,afternoon,Saturday,65,11,0
173366,382,2019-02-03 11:54:15.625,2019-02-03 12:00:38.286,80.0,Townsend St at 5th St,37.77523486860597,-122.39743709564208,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,2001,Subscriber,1957,Male,Yes,2019,2,3,11,morning,Saturday,62,6,0
173380,1429,2019-02-03 11:32:33.404,2019-02-03 11:56:23.068,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,147.0,29th St at Tiffany Ave,37.7440667,-122.4214722,1228,Subscriber,1958,Male,No,2019,2,3,11,morning,Saturday,61,23,0
173526,2809,2019-02-03 10:11:27.469,2019-02-03 10:58:17.042,11.0,Davis St at Jackson St,37.79728,-122.398436,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358,4383,Subscriber,1958,Female,No,2019,2,3,10,morning,Saturday,61,46,0
173532,1587,2019-02-03 10:30:45.694,2019-02-03 10:57:12.932,182.0,19th Street BART Station,37.8090126,-122.2682473,201.0,10th St at Fallon St,37.7976728,-122.2629973,4882,Customer,1947,Female,No,2019,2,3,10,morning,Saturday,72,26,0
173534,252,2019-02-03 10:52:23.025,2019-02-03 10:56:35.312,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,73.0,Pierce St at Haight St,37.7717933,-122.4337079,5023,Subscriber,1959,Male,No,2019,2,3,10,morning,Saturday,60,4,0
173581,1764,2019-02-03 10:11:09.498,2019-02-03 10:40:34.450,227.0,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033,177.0,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002,4869,Subscriber,1956,Female,Yes,2019,2,3,10,morning,Saturday,63,29,0
173608,1209,2019-02-03 10:12:37.194,2019-02-03 10:32:46.897,202.0,Washington St at 8th St,37.8007544,-122.2748943,210.0,45th St at Manila,37.8332935222321,-122.25622415542604,2349,Subscriber,1959,Male,No,2019,2,3,10,morning,Saturday,60,20,0
